GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1400000US48453001861,48453001861,"Census Tract 18.61, Travis County, Texas",1613,126,1232,169,937,186,295,152,11,18,284,151,381,146,335,142,46,43
1400000US48453001862,48453001862,"Census Tract 18.62, Travis County, Texas",1982,167,1592,152,1102,175,490,148,21,24,469,147,390,137,308,136,82,67
1400000US48453001863,48453001863,"Census Tract 18.63, Travis County, Texas",1885,103,845,149,418,131,427,142,154,96,273,110,1040,153,766,155,274,107
1400000US48453001864,48453001864,"Census Tract 18.64, Travis County, Texas",1506,108,603,116,351,95,252,97,54,46,198,89,903,133,687,127,216,94
1400000US48453001901,48453001901,"Census Tract 19.01, Travis County, Texas",3078,82,1181,165,999,151,182,90,47,33,135,89,1897,164,1503,190,394,144
1400000US48453001908,48453001908,"Census Tract 19.08, Travis County, Texas",3419,243,2056,270,1740,246,316,140,48,51,268,129,1363,258,1065,231,298,161
1400000US48453001910,48453001910,"Census Tract 19.10, Travis County, Texas",1827,88,1260,123,1093,135,167,68,48,40,119,61,567,114,541,113,26,37
1400000US48453001911,48453001911,"Census Tract 19.11, Travis County, Texas",1807,95,484,113,380,109,104,53,40,46,64,32,1323,123,1042,126,281,102
1400000US48453001912,48453001912,"Census Tract 19.12, Travis County, Texas",1467,80,1039,92,938,103,101,50,49,39,52,36,428,101,424,100,4,7
1400000US48453001913,48453001913,"Census Tract 19.13, Travis County, Texas",1671,112,1400,122,1310,137,90,58,39,38,51,48,271,103,225,96,46,44
1400000US48453001914,48453001914,"Census Tract 19.14, Travis County, Texas",2750,105,1459,164,1175,166,284,121,176,117,108,58,1291,169,1008,180,283,144
1400000US48453001915,48453001915,"Census Tract 19.15, Travis County, Texas",793,48,390,77,329,89,61,55,16,23,45,44,403,89,335,85,68,46
1400000US48453001916,48453001916,"Census Tract 19.16, Travis County, Texas",947,71,929,74,865,77,64,37,35,30,29,25,18,21,18,21,0,13
1400000US48453001917,48453001917,"Census Tract 19.17, Travis County, Texas",1720,70,1383,106,1278,116,105,56,12,18,93,54,337,110,289,98,48,45
1400000US48453001918,48453001918,"Census Tract 19.18, Travis County, Texas",889,104,740,80,684,110,56,55,50,54,6,9,149,99,128,101,21,20
1400000US48453001919,48453001919,"Census Tract 19.19, Travis County, Texas",1419,64,1138,73,1023,77,115,55,34,26,81,43,281,75,263,75,18,19
1400000US48453002002,48453002002,"Census Tract 20.02, Travis County, Texas",1338,70,686,128,543,95,143,80,24,31,119,76,652,136,477,109,175,110
1400000US48453002003,48453002003,"Census Tract 20.03, Travis County, Texas",1400,91,918,114,532,114,386,118,77,66,309,108,482,116,336,104,146,77
1400000US48453002004,48453002004,"Census Tract 20.04, Travis County, Texas",1366,82,251,65,137,45,114,62,33,30,81,55,1115,105,820,126,295,99
1400000US48453002005,48453002005,"Census Tract 20.05, Travis County, Texas",2236,173,721,175,357,137,364,171,167,127,197,123,1515,199,926,169,589,148
1400000US48453002104,48453002104,"Census Tract 21.04, Travis County, Texas",1187,94,672,114,476,106,196,82,77,47,119,82,515,114,356,107,159,81
1400000US48453002105,48453002105,"Census Tract 21.05, Travis County, Texas",2118,139,992,189,488,170,504,141,136,90,368,104,1126,179,750,164,376,115
1400000US48453002106,48453002106,"Census Tract 21.06, Travis County, Texas",1246,61,883,105,634,104,249,85,53,37,196,81,363,93,298,91,65,33
1400000US48453002107,48453002107,"Census Tract 21.07, Travis County, Texas",1396,86,848,105,351,96,497,111,90,66,407,116,548,118,387,111,161,70
1400000US48453002108,48453002108,"Census Tract 21.08, Travis County, Texas",1350,107,761,122,309,90,452,111,67,62,385,99,589,133,457,129,132,73
1400000US48453002109,48453002109,"Census Tract 21.09, Travis County, Texas",1526,116,748,133,348,111,400,106,103,51,297,97,778,139,570,131,208,88
1400000US48453002110,48453002110,"Census Tract 21.10, Travis County, Texas",1386,107,896,128,409,119,487,138,159,89,328,122,490,139,313,120,177,86
1400000US48453002111,48453002111,"Census Tract 21.11, Travis County, Texas",1616,109,1049,126,515,112,534,105,133,94,401,92,567,125,352,106,215,94
1400000US48453002112,48453002112,"Census Tract 21.12, Travis County, Texas",1717,123,1136,144,572,128,564,117,129,76,435,106,581,129,408,113,173,87
1400000US48453002113,48453002113,"Census Tract 21.13, Travis County, Texas",1326,82,887,97,610,101,277,101,69,57,208,83,439,92,332,88,107,57
1400000US48453002201,48453002201,"Census Tract 22.01, Travis County, Texas",602,37,460,65,218,65,242,66,44,31,198,57,142,56,121,58,21,28
1400000US48453002202,48453002202,"Census Tract 22.02, Travis County, Texas",2326,144,1778,188,793,167,985,185,157,120,828,185,548,170,440,152,108,88
1400000US48453002207,48453002207,"Census Tract 22.07, Travis County, Texas",2542,197,1997,236,1219,178,778,254,324,213,454,178,545,169,303,126,242,149
1400000US48453002208,48453002208,"Census Tract 22.08, Travis County, Texas",1846,124,1490,142,996,180,494,149,105,79,389,132,356,117,268,109,88,71
1400000US48453002209,48453002209,"Census Tract 22.09, Travis County, Texas",2517,222,2000,220,1477,239,523,150,153,105,370,136,517,195,455,180,62,82
1400000US48453002210,48453002210,"Census Tract 22.10, Travis County, Texas",952,201,797,169,609,192,188,77,82,58,106,62,155,86,134,78,21,26
1400000US48453002211,48453002211,"Census Tract 22.11, Travis County, Texas",744,88,485,91,243,89,242,95,84,58,158,90,259,113,192,112,67,59
1400000US48453002212,48453002212,"Census Tract 22.12, Travis County, Texas",161,62,145,63,113,61,32,25,13,21,19,18,16,15,16,15,0,13
1400000US48453002304,48453002304,"Census Tract 23.04, Travis County, Texas",1438,139,469,147,199,100,270,111,170,93,100,69,969,147,591,129,378,106
1400000US48453002307,48453002307,"Census Tract 23.07, Travis County, Texas",2474,162,835,203,390,154,445,145,130,95,315,144,1639,201,1077,210,562,207
1400000US48453002308,48453002308,"Census Tract 23.08, Travis County, Texas",2325,166,642,185,273,108,369,142,68,72,301,119,1683,211,1078,208,605,149
1400000US48453002310,48453002310,"Census Tract 23.10, Travis County, Texas",913,78,656,98,323,80,333,101,146,82,187,59,257,74,193,65,64,49
1400000US48453002312,48453002312,"Census Tract 23.12, Travis County, Texas",2131,120,1580,196,791,161,789,176,214,101,575,160,551,147,398,122,153,104
1400000US48453002313,48453002313,"Census Tract 23.13, Travis County, Texas",2100,109,818,126,403,125,415,113,147,78,268,100,1282,142,956,153,326,119
1400000US48453002314,48453002314,"Census Tract 23.14, Travis County, Texas",2005,168,652,152,175,87,477,141,136,94,341,127,1353,191,921,191,432,125
1400000US48453002315,48453002315,"Census Tract 23.15, Travis County, Texas",1231,101,552,121,219,86,333,101,108,66,225,89,679,125,376,114,303,93
1400000US48453002316,48453002316,"Census Tract 23.16, Travis County, Texas",2143,132,997,144,311,126,686,158,270,114,416,122,1146,165,678,166,468,120
1400000US48453002317,48453002317,"Census Tract 23.17, Travis County, Texas",1702,141,390,123,92,45,298,125,135,105,163,89,1312,146,318,145,994,173
1400000US48453002318,48453002318,"Census Tract 23.18, Travis County, Texas",2816,187,1150,246,428,158,722,250,193,111,529,226,1666,241,696,185,970,212
1400000US48453002319,48453002319,"Census Tract 23.19, Travis County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002402,48453002402,"Census Tract 24.02, Travis County, Texas",3056,187,1417,154,759,170,658,197,218,141,440,150,1639,217,1180,214,459,174
1400000US48453002403,48453002403,"Census Tract 24.03, Travis County, Texas",1051,106,556,117,382,109,174,96,25,27,149,94,495,126,348,107,147,62
1400000US48453002407,48453002407,"Census Tract 24.07, Travis County, Texas",1960,100,1380,125,1093,130,287,104,68,51,219,95,580,109,449,98,131,79
1400000US48453002409,48453002409,"Census Tract 24.09, Travis County, Texas",1282,54,825,99,448,112,377,93,62,51,315,83,457,102,302,100,155,74
1400000US48453002410,48453002410,"Census Tract 24.10, Travis County, Texas",1647,84,810,130,480,128,330,107,87,66,243,95,837,134,592,111,245,103
1400000US48453002411,48453002411,"Census Tract 24.11, Travis County, Texas",1626,89,1349,118,644,123,705,124,208,97,497,112,277,99,178,77,99,68
1400000US48453002412,48453002412,"Census Tract 24.12, Travis County, Texas",1326,75,1161,100,753,101,408,104,77,54,331,95,165,68,77,40,88,59
1400000US48453002413,48453002413,"Census Tract 24.13, Travis County, Texas",1269,54,1071,91,595,111,476,118,39,46,437,113,198,74,140,63,58,51
1400000US48453002419,48453002419,"Census Tract 24.19, Travis County, Texas",1901,84,849,121,402,113,447,125,168,91,279,101,1052,139,727,139,325,100
1400000US48453002421,48453002421,"Census Tract 24.21, Travis County, Texas",3336,130,1358,220,907,173,451,138,41,41,410,125,1978,235,1090,203,888,256
1400000US48453002422,48453002422,"Census Tract 24.22, Travis County, Texas",2368,80,1016,181,641,154,375,143,62,59,313,127,1352,182,977,202,375,136
1400000US48453002423,48453002423,"Census Tract 24.23, Travis County, Texas",2105,79,1249,172,702,187,547,157,160,99,387,147,856,155,607,165,249,85
1400000US48453002424,48453002424,"Census Tract 24.24, Travis County, Texas",1383,80,748,109,517,102,231,82,105,69,126,54,635,110,358,96,277,89
1400000US48453002425,48453002425,"Census Tract 24.25, Travis County, Texas",1158,48,687,112,505,109,182,85,36,44,146,76,471,101,299,86,172,86
1400000US48453002426,48453002426,"Census Tract 24.26, Travis County, Texas",2274,148,1682,193,1115,207,567,169,83,91,484,157,592,187,413,154,179,128
1400000US48453002427,48453002427,"Census Tract 24.27, Travis County, Texas",2250,173,1648,230,859,167,789,227,375,207,414,145,602,175,321,115,281,142
1400000US48453002428,48453002428,"Census Tract 24.28, Travis County, Texas",2655,144,1592,193,1045,184,547,188,183,128,364,174,1063,199,871,208,192,108
1400000US48453002429,48453002429,"Census Tract 24.29, Travis County, Texas",441,49,174,66,100,36,74,63,25,39,49,47,267,61,209,65,58,43
1400000US48453002430,48453002430,"Census Tract 24.30, Travis County, Texas",973,105,743,105,519,143,224,83,48,38,176,80,230,85,160,86,70,53
1400000US48453002431,48453002431,"Census Tract 24.31, Travis County, Texas",2079,149,1523,166,1061,201,462,141,168,105,294,119,556,172,313,142,243,111
1400000US48453002432,48453002432,"Census Tract 24.32, Travis County, Texas",607,72,432,89,328,96,104,54,44,42,60,35,175,66,133,61,42,34
1400000US48453002433,48453002433,"Census Tract 24.33, Travis County, Texas",1824,209,1460,191,1031,198,429,145,86,79,343,125,364,157,299,139,65,74
1400000US48453002434,48453002434,"Census Tract 24.34, Travis County, Texas",557,47,400,50,320,65,80,42,20,24,60,35,157,52,108,55,49,37
1400000US48453002435,48453002435,"Census Tract 24.35, Travis County, Texas",1982,219,1764,231,1101,252,663,218,202,123,461,179,218,110,134,87,84,75
1400000US48453002436,48453002436,"Census Tract 24.36, Travis County, Texas",689,121,617,118,419,113,198,69,108,62,90,48,72,43,66,42,6,7
1400000US48453002500,48453002500,"Census Tract 25, Travis County, Texas",2807,108,1217,173,1051,182,166,84,70,56,96,64,1590,195,1159,178,431,155
1400000US48453980000,48453980000,"Census Tract 9800, Travis County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48491020105,48491020105,"Census Tract 201.05, Williamson County, Texas",2014,96,1549,150,1479,167,70,106,70,106,0,13,465,135,376,124,89,64
1400000US48491020106,48491020106,"Census Tract 201.06, Williamson County, Texas",1344,88,1043,120,978,125,65,29,21,24,44,30,301,123,282,128,19,30
1400000US48491020107,48491020107,"Census Tract 201.07, Williamson County, Texas",2779,169,1749,171,1718,170,31,34,0,13,31,34,1030,197,997,199,33,36
1400000US48491020108,48491020108,"Census Tract 201.08, Williamson County, Texas",1285,31,900,91,828,98,72,48,8,14,64,47,385,89,355,89,30,46
1400000US48491020109,48491020109,"Census Tract 201.09, Williamson County, Texas",1019,97,930,92,802,108,128,88,11,18,117,89,89,68,54,39,35,49
1400000US48491020110,48491020110,"Census Tract 201.10, Williamson County, Texas",1373,87,1116,120,1011,121,105,57,64,43,41,39,257,101,249,101,8,14
1400000US48491020111,48491020111,"Census Tract 201.11, Williamson County, Texas",1215,78,889,81,831,87,58,45,44,39,14,21,326,82,268,73,58,46
1400000US48491020112,48491020112,"Census Tract 201.12, Williamson County, Texas",1112,96,1006,108,964,110,42,33,11,14,31,31,106,64,106,64,0,13
1400000US48491020113,48491020113,"Census Tract 201.13, Williamson County, Texas",1048,92,578,123,449,92,129,87,61,80,68,46,470,121,379,114,91,70
1400000US48491020114,48491020114,"Census Tract 201.14, Williamson County, Texas",1925,135,1349,157,888,133,461,133,123,79,338,125,576,141,524,135,52,48
1400000US48491020115,48491020115,"Census Tract 201.15, Williamson County, Texas",1079,92,779,102,682,98,97,65,0,13,97,65,300,123,270,125,30,32
1400000US48491020201,48491020201,"Census Tract 202.01, Williamson County, Texas",591,83,376,100,292,87,84,44,29,21,55,40,215,101,158,79,57,72
1400000US48491020202,48491020202,"Census Tract 202.02, Williamson County, Texas",1613,115,1347,116,1207,134,140,72,44,39,96,57,266,101,253,98,13,20
1400000US48491020203,48491020203,"Census Tract 202.03, Williamson County, Texas",1478,103,1155,113,1155,113,0,13,0,13,0,13,323,92,303,88,20,22
1400000US48491020204,48491020204,"Census Tract 202.04, Williamson County, Texas",1666,154,1325,167,1124,162,201,139,45,54,156,116,341,112,295,98,46,52
1400000US48491020301,48491020301,"Census Tract 203.01, Williamson County, Texas",2155,101,1711,149,1515,160,196,75,78,52,118,49,444,128,360,109,84,51
1400000US48491020302,48491020302,"Census Tract 203.02, Williamson County, Texas",963,70,837,79,702,89,135,62,36,36,99,56,126,54,113,49,13,16
1400000US48491020310,48491020310,"Census Tract 203.10, Williamson County, Texas",1017,68,736,74,695,75,41,25,19,18,22,19,281,79,218,72,63,58
1400000US48491020311,48491020311,"Census Tract 203.11, Williamson County, Texas",1338,103,736,113,665,113,71,72,16,26,55,65,602,133,426,133,176,77
1400000US48491020312,48491020312,"Census Tract 203.12, Williamson County, Texas",2379,141,1810,154,1400,224,410,178,177,133,233,114,569,185,413,191,156,127
1400000US48491020313,48491020313,"Census Tract 203.13, Williamson County, Texas",3107,200,2160,169,1664,175,496,171,270,134,226,109,947,190,684,147,263,140
1400000US48491020314,48491020314,"Census Tract 203.14, Williamson County, Texas",1610,113,1372,144,1093,200,279,141,93,82,186,118,238,103,234,104,4,10
1400000US48491020315,48491020315,"Census Tract 203.15, Williamson County, Texas",1681,119,1319,151,1160,148,159,131,8,13,151,130,362,123,339,120,23,20
1400000US48491020316,48491020316,"Census Tract 203.16, Williamson County, Texas",1272,98,875,132,537,102,338,127,84,84,254,137,397,117,285,114,112,73
1400000US48491020317,48491020317,"Census Tract 203.17, Williamson County, Texas",1329,181,891,139,634,129,257,102,80,53,177,92,438,161,369,151,69,69
1400000US48491020318,48491020318,"Census Tract 203.18, Williamson County, Texas",3304,107,2312,178,1730,205,582,184,94,69,488,163,992,194,848,197,144,99
1400000US48491020319,48491020319,"Census Tract 203.19, Williamson County, Texas",1595,78,1339,117,1107,133,232,97,23,29,209,93,256,109,128,65,128,102
1400000US48491020320,48491020320,"Census Tract 203.20, Williamson County, Texas",2602,71,2217,155,1631,193,586,210,170,163,416,194,385,143,316,145,69,60
1400000US48491020321,48491020321,"Census Tract 203.21, Williamson County, Texas",583,67,404,81,371,87,33,31,15,24,18,19,179,72,125,60,54,61
1400000US48491020322,48491020322,"Census Tract 203.22, Williamson County, Texas",3090,154,2248,185,1724,214,524,164,95,101,429,145,842,192,608,157,234,160
1400000US48491020323,48491020323,"Census Tract 203.23, Williamson County, Texas",1014,66,805,105,558,82,247,121,27,34,220,115,209,87,194,88,15,15
1400000US48491020324,48491020324,"Census Tract 203.24, Williamson County, Texas",1925,104,1603,144,1362,141,241,104,88,73,153,85,322,107,233,91,89,68
1400000US48491020325,48491020325,"Census Tract 203.25, Williamson County, Texas",934,43,734,85,457,113,277,93,89,107,188,80,200,91,123,76,77,66
1400000US48491020326,48491020326,"Census Tract 203.26, Williamson County, Texas",1954,99,1760,111,1603,136,157,101,13,18,144,101,194,72,159,70,35,28
1400000US48491020327,48491020327,"Census Tract 203.27, Williamson County, Texas",785,90,601,96,524,109,77,55,12,18,65,51,184,79,111,61,73,81
1400000US48491020328,48491020328,"Census Tract 203.28, Williamson County, Texas",2278,114,1740,129,1397,127,343,113,71,51,272,106,538,120,474,116,64,53
1400000US48491020403,48491020403,"Census Tract 204.03, Williamson County, Texas",689,54,487,63,358,52,129,56,58,47,71,40,202,59,115,42,87,46
1400000US48491020404,48491020404,"Census Tract 204.04, Williamson County, Texas",1274,47,876,89,632,87,244,87,72,53,172,81,398,84,315,79,83,51
1400000US48491020405,48491020405,"Census Tract 204.05, Williamson County, Texas",2477,133,1425,188,942,191,483,141,109,64,374,124,1052,203,888,213,164,118
1400000US48491020406,48491020406,"Census Tract 204.06, Williamson County, Texas",2960,214,1345,252,815,186,530,194,134,104,396,179,1615,232,1322,236,293,110
1400000US48491020408,48491020408,"Census Tract 204.08, Williamson County, Texas",1917,107,1234,155,708,155,526,177,122,104,404,151,683,168,511,150,172,107
1400000US48491020409,48491020409,"Census Tract 204.09, Williamson County, Texas",1899,138,964,136,634,127,330,119,44,48,286,121,935,185,816,203,119,71
1400000US48491020410,48491020410,"Census Tract 204.10, Williamson County, Texas",2436,126,1354,156,782,169,572,181,263,153,309,122,1082,185,1010,181,72,59
1400000US48491020411,48491020411,"Census Tract 204.11, Williamson County, Texas",2166,73,1354,137,1070,142,284,112,46,51,238,105,812,146,662,134,150,93
1400000US48491020503,48491020503,"Census Tract 205.03, Williamson County, Texas",1829,120,1344,146,1165,153,179,67,27,31,152,70,485,144,413,123,72,71
1400000US48491020504,48491020504,"Census Tract 205.04, Williamson County, Texas",3670,176,1990,259,1148,235,842,187,268,123,574,172,1680,242,1352,225,328,128
1400000US48491020505,48491020505,"Census Tract 205.05, Williamson County, Texas",885,57,724,70,634,79,90,66,17,26,73,61,161,72,142,70,19,17
1400000US48491020506,48491020506,"Census Tract 205.06, Williamson County, Texas",2833,151,2279,169,1874,194,405,145,99,78,306,124,554,174,419,162,135,104
1400000US48491020507,48491020507,"Census Tract 205.07, Williamson County, Texas",1053,99,790,137,750,148,40,53,0,13,40,53,263,108,206,95,57,61
1400000US48491020508,48491020508,"Census Tract 205.08, Williamson County, Texas",1974,151,1176,184,738,157,438,189,54,68,384,175,798,186,546,158,252,162
1400000US48491020509,48491020509,"Census Tract 205.09, Williamson County, Texas",2119,119,1802,131,1672,139,130,82,40,47,90,71,317,125,249,122,68,60
1400000US48491020510,48491020510,"Census Tract 205.10, Williamson County, Texas",3220,177,2704,217,2468,208,236,123,108,93,128,84,516,171,302,128,214,116
1400000US48491020602,48491020602,"Census Tract 206.02, Williamson County, Texas",1654,85,1259,109,993,98,266,103,130,85,136,72,395,103,332,91,63,52
1400000US48491020603,48491020603,"Census Tract 206.03, Williamson County, Texas",2701,109,2526,128,2439,133,87,59,24,33,63,61,175,100,161,96,14,23
1400000US48491020604,48491020604,"Census Tract 206.04, Williamson County, Texas",1716,103,1363,149,1179,169,184,106,130,93,54,43,353,126,292,119,61,72
1400000US48491020605,48491020605,"Census Tract 206.05, Williamson County, Texas",2191,103,1947,124,1620,145,327,132,25,28,302,127,244,110,217,110,27,34
1400000US48491020701,48491020701,"Census Tract 207.01, Williamson County, Texas",778,108,516,103,358,115,158,75,60,47,98,56,262,88,197,82,65,54
1400000US48491020703,48491020703,"Census Tract 207.03, Williamson County, Texas",3699,153,2532,243,1574,251,958,241,425,182,533,181,1167,223,814,214,353,159
1400000US48491020704,48491020704,"Census Tract 207.04, Williamson County, Texas",2151,120,1400,159,1105,166,295,116,47,34,248,107,751,159,633,148,118,96
1400000US48491020706,48491020706,"Census Tract 207.06, Williamson County, Texas",1090,109,1016,112,951,123,65,52,42,39,23,31,74,62,74,62,0,13
1400000US48491020707,48491020707,"Census Tract 207.07, Williamson County, Texas",1672,103,1112,134,789,125,323,115,68,82,255,95,560,116,404,123,156,90
1400000US48491020708,48491020708,"Census Tract 207.08, Williamson County, Texas",2204,151,1741,216,1577,216,164,120,64,67,100,97,463,197,288,169,175,145
1400000US48491020803,48491020803,"Census Tract 208.03, Williamson County, Texas",1326,186,946,122,785,95,161,83,18,23,143,80,380,169,284,133,96,95
1400000US48491020804,48491020804,"Census Tract 208.04, Williamson County, Texas",3040,157,2480,180,2142,187,338,165,35,40,303,165,560,179,316,152,244,142
1400000US48491020805,48491020805,"Census Tract 208.05, Williamson County, Texas",2283,137,1891,171,1489,213,402,194,63,72,339,185,392,152,340,154,52,56
1400000US48491020806,48491020806,"Census Tract 208.06, Williamson County, Texas",762,99,685,108,602,123,83,52,21,27,62,52,77,43,77,43,0,13
1400000US48491020807,48491020807,"Census Tract 208.07, Williamson County, Texas",2247,192,1817,179,1404,234,413,167,73,70,340,151,430,161,387,154,43,35
1400000US48491020808,48491020808,"Census Tract 208.08, Williamson County, Texas",554,78,379,67,318,70,61,56,28,42,33,40,175,77,158,78,17,19
1400000US48491020809,48491020809,"Census Tract 208.09, Williamson County, Texas",2036,140,1728,163,1530,196,198,105,85,62,113,74,308,124,268,120,40,49
1400000US48491020900,48491020900,"Census Tract 209, Williamson County, Texas",1667,113,1158,113,1054,105,104,49,49,37,55,29,509,106,467,103,42,23
1400000US48491021000,48491021000,"Census Tract 210, Williamson County, Texas",999,112,748,93,508,102,240,69,68,45,172,59,251,88,213,78,38,41
1400000US48491021100,48491021100,"Census Tract 211, Williamson County, Texas",1022,103,691,113,482,106,209,86,93,60,116,60,331,102,316,103,15,13
1400000US48491021201,48491021201,"Census Tract 212.01, Williamson County, Texas",1107,95,790,87,684,101,106,57,6,20,100,56,317,88,265,88,52,39
1400000US48491021202,48491021202,"Census Tract 212.02, Williamson County, Texas",1291,123,955,118,643,95,312,103,39,41,273,108,336,119,275,108,61,70
1400000US48491021203,48491021203,"Census Tract 212.03, Williamson County, Texas",1101,86,740,106,483,109,257,96,72,80,185,83,361,110,345,108,16,19
1400000US48491021300,48491021300,"Census Tract 213, Williamson County, Texas",1323,92,904,100,657,98,247,70,61,35,186,59,419,91,384,89,35,19
1400000US48491021401,48491021401,"Census Tract 214.01, Williamson County, Texas",2696,134,2189,171,1753,204,436,150,34,35,402,138,507,143,446,143,61,47
1400000US48491021402,48491021402,"Census Tract 214.02, Williamson County, Texas",1453,152,655,100,380,88,275,96,60,51,215,86,798,147,763,150,35,30
1400000US48491021403,48491021403,"Census Tract 214.03, Williamson County, Texas",1240,105,811,124,634,122,177,83,82,70,95,53,429,131,347,130,82,62
1400000US48491021502,48491021502,"Census Tract 215.02, Williamson County, Texas",1556,117,1131,118,657,142,474,142,172,94,302,106,425,95,304,83,121,66
1400000US48491021503,48491021503,"Census Tract 215.03, Williamson County, Texas",1536,115,1007,151,635,114,372,126,41,66,331,118,529,113,424,112,105,66
1400000US48491021504,48491021504,"Census Tract 215.04, Williamson County, Texas",2058,174,1431,184,1393,180,38,44,0,18,38,44,627,182,325,139,302,152
1400000US48491021505,48491021505,"Census Tract 215.05, Williamson County, Texas",2512,108,1635,198,1257,180,378,148,198,129,180,91,877,205,695,186,182,113
1400000US48491021506,48491021506,"Census Tract 215.06, Williamson County, Texas",969,73,781,85,718,96,63,41,16,28,47,32,188,74,188,74,0,13
1400000US48491021507,48491021507,"Census Tract 215.07, Williamson County, Texas",3302,309,2306,239,1682,251,624,227,207,131,417,174,996,252,862,239,134,98
1400000US48491021508,48491021508,"Census Tract 215.08, Williamson County, Texas",2465,186,1736,254,1310,262,426,226,214,230,212,118,729,198,501,157,228,159
1400000US48491021601,48491021601,"Census Tract 216.01, Williamson County, Texas",1192,123,970,128,818,134,152,68,18,21,134,65,222,80,205,80,17,17
1400000US48491021602,48491021602,"Census Tract 216.02, Williamson County, Texas",936,109,734,104,673,98,61,34,27,19,34,27,202,86,100,57,102,75
1400000US48491021603,48491021603,"Census Tract 216.03, Williamson County, Texas",562,53,426,61,351,71,75,80,60,80,15,10,136,52,104,42,32,31
